training_id,uid,jobid,skill_match,experience_gap,location_match,education_match,job_type_match,mode_match,label,snapshot_at
657,16484,7481,62.76,0.22,1,1,1,0,0.7592,2023-10-30 18:55:03
658,16497,7486,65.53,2.0,1,1,1,0,0.5696,2023-11-09 05:15:28
659,16534,7493,88.64,2.66,0,1,1,0,0.6761,2023-11-05 12:42:59
660,16535,7496,73.41,-2.2,0,1,1,0,0.5885,2023-11-06 05:26:48
661,16537,7501,50.79,-0.21,1,1,1,1,0.7251,2023-11-05 12:05:52
662,16551,7505,68.39,-0.41,1,1,1,1,0.7978,2023-11-08 05:38:29
663,16561,7523,61.55,3.15,0,0,1,0,0.4008,2023-11-06 18:24:46
664,16610,7526,54.89,-0.83,1,1,1,1,0.6761,2023-11-01 01:34:48
665,16644,7536,54.25,-1.58,0,1,0,1,0.4892,2023-11-02 19:53:21
666,16666,7545,51.31,0.08,1,0,1,1,0.6233,2023-10-30 08:28:48
667,16712,7549,55.5,-0.51,1,1,1,1,0.7106,2023-10-31 12:20:28
668,16730,7558,68.48,1.69,1,0,1,1,0.6065,2023-11-04 17:46:42
669,16773,7564,80.67,-1.5,1,1,1,1,0.7428,2023-11-07 17:12:46
670,16791,7582,57.01,-1.37,1,0,0,0,0.4716,2023-11-09 04:03:22
671,16792,7584,58.58,-1.11,1,1,0,1,0.6549,2023-10-27 07:43:15
672,16810,7585,47.22,2.73,0,0,0,1,0.3124,2023-11-05 17:05:16
673,16834,7587,64.64,-3.0,1,1,1,0,0.6018,2023-10-31 05:33:26
674,16876,7598,51.74,1.43,1,0,0,1,0.4987,2023-11-07 05:24:02
675,16877,7608,55.89,3.93,0,1,1,1,0.5045,2023-11-06 23:29:12
676,16897,7627,69.31,1.91,1,1,1,0,0.6053,2023-11-08 13:09:26
677,16913,7632,66.77,3.5,0,1,1,1,0.568,2023-11-05 06:33:31
678,16931,7643,83.61,-2.46,1,1,0,0,0.6426,2023-11-08 15:28:47
679,16964,7662,74.76,2.44,1,1,1,1,0.6962,2023-11-07 06:08:34
680,16969,7671,46.12,6.42,0,1,0,0,0.3575,2023-11-01 16:47:29
681,16978,7688,67.01,-1.63,1,1,1,1,0.6821,2023-11-02 06:32:39
682,17004,7692,46.02,0.84,0,1,0,1,0.5204,2023-11-05 22:28:14
683,17022,7702,41.16,-0.69,1,1,1,1,0.5739,2023-11-07 09:35:36
684,17056,7716,77.93,3.19,0,1,0,1,0.5815,2023-11-08 14:43:39
685,17087,7732,50.68,4.64,0,1,1,1,0.4873,2023-10-28 18:10:17
686,17095,7745,56.83,-2.74,0,1,1,1,0.4996,2023-10-26 08:13:21
687,17138,7755,86.83,1.52,0,0,1,0,0.6078,2023-11-02 10:03:56
688,17153,7767,82.4,3.38,0,1,1,0,0.5841,2023-10-29 09:37:13
689,17187,7776,57.44,-1.24,1,1,1,0,0.6382,2023-11-05 14:56:16
690,17206,7795,36.64,2.73,0,1,1,0,0.3103,2023-11-08 20:04:40
691,17225,7805,64.8,-2.14,0,1,1,1,0.5173,2023-11-07 12:38:18
692,17266,7821,50.95,1.47,0,1,0,0,0.4152,2023-11-03 00:50:42
693,17276,7836,83.46,-1.43,0,1,1,1,0.6942,2023-11-08 14:04:30
694,17290,7838,63.16,0.34,1,1,1,1,0.8131,2023-11-02 22:02:42
695,17293,7850,40.91,1.72,1,1,1,1,0.5012,2023-11-07 13:54:27
696,17328,7865,59.39,1.95,1,0,1,1,0.5544,2023-10-31 21:52:10
697,17341,7874,59.49,2.45,1,1,1,0,0.5376,2023-11-07 01:37:27
698,17360,7891,62.88,2.73,1,1,1,1,0.6023,2023-11-03 02:50:36
699,17408,7906,65.92,-1.33,0,1,0,1,0.5802,2023-11-02 07:35:59
700,17451,7914,44.55,2.5,1,1,0,0,0.4157,2023-11-02 22:12:00
701,17484,7926,68.58,-1.78,1,1,1,1,0.6658,2023-11-05 05:47:31
702,17526,7940,66.28,2.45,0,0,1,0,0.4557,2023-11-02 12:40:55
703,17545,7942,64.02,-2.2,0,1,1,0,0.5306,2023-11-02 13:22:15
704,17561,7958,78.16,-1.4,1,0,1,0,0.6813,2023-10-29 06:38:09
705,17564,7968,58.04,-1.05,0,1,1,0,0.5655,2023-11-07 07:31:48
706,17576,7973,53.87,-1.55,0,1,1,0,0.5055,2023-10-29 11:55:06
707,17593,7979,72.48,2.01,1,1,0,1,0.6163,2023-11-04 13:21:07
708,17626,7983,34.63,-1.52,1,1,1,1,0.5114,2023-11-06 13:15:09
709,17670,7999,64.97,2.82,0,1,0,1,0.5128,2023-11-07 13:51:20
710,17705,8016,75.02,-0.39,1,1,1,0,0.7892,2023-11-03 21:49:17
711,17721,8017,62.18,-5.3,1,0,0,0,0.4778,2023-10-26 17:26:52
712,17745,8032,67.1,-0.01,0,0,1,0,0.6409,2023-11-01 13:46:43
713,17759,8042,75.53,0.49,0,0,1,1,0.7147,2023-11-02 22:26:03
714,17778,8055,69.02,-3.8,0,0,1,1,0.5231,2023-11-02 18:21:04
715,17809,8067,56.54,2.28,1,0,1,0,0.4596,2023-11-04 15:16:29
716,17853,8077,50.86,-0.37,1,1,1,1,0.6687,2023-11-01 20:01:40
717,17856,8095,70.35,1.08,0,1,0,1,0.6138,2023-11-07 02:17:34
718,17901,8103,64.86,-0.58,1,0,0,0,0.6306,2023-10-30 00:16:38
719,17924,8113,82.34,2.15,1,1,1,0,0.7089,2023-11-06 21:56:50
720,17939,8119,63.92,-0.56,1,0,0,1,0.6377,2023-10-26 15:33:33
721,17958,8130,56.92,-2.31,1,0,1,1,0.5316,2023-10-27 21:31:30
722,17967,8136,73.2,1.22,1,1,1,0,0.7118,2023-11-08 04:07:09
723,17985,8148,60.08,-1.01,1,1,1,0,0.6435,2023-10-30 20:18:33
724,17993,8151,46.04,1.99,1,1,0,0,0.4432,2023-11-03 23:09:02
725,18001,8157,84.86,-2.38,1,0,1,0,0.6323,2023-11-02 00:54:54
726,18008,8176,59.52,-0.53,0,0,1,0,0.5826,2023-10-30 18:53:04
727,18015,8191,84.75,-1.36,0,1,1,1,0.725,2023-11-03 00:14:59
728,18064,8205,57.94,-1.9,1,0,1,0,0.4898,2023-11-07 13:28:24
729,18067,8219,69.32,3.2,1,0,1,0,0.5406,2023-11-04 14:08:37
730,18097,8226,78.64,0.99,1,1,0,1,0.7543,2023-10-30 21:40:13
731,18114,8230,89.1,-1.65,1,1,0,1,0.7812,2023-10-29 12:27:16
732,18161,8248,61.92,2.35,0,0,0,0,0.3689,2023-10-26 18:22:41
733,18178,8261,73.29,3.23,0,0,1,0,0.5287,2023-11-03 11:27:25
734,18227,8277,55.4,-0.96,0,1,0,1,0.5504,2023-11-03 10:38:51
735,18270,8295,68.48,-0.49,0,1,0,1,0.651,2023-10-28 00:15:38
736,18274,8312,38.43,0.07,0,1,0,1,0.5439,2023-11-06 17:44:21
737,18290,8314,61.74,-3.9,1,0,0,0,0.5071,2023-10-26 18:06:22
738,18317,8326,66.16,1.13,1,1,1,0,0.6768,2023-10-31 22:11:15
739,18344,8337,84.55,4.0,1,1,0,1,0.6802,2023-10-30 09:40:37
740,18387,8353,84.24,-0.71,1,1,0,1,0.8223,2023-10-29 14:32:25
741,18404,8366,71.5,-2.49,0,1,1,0,0.5644,2023-11-06 23:30:47
742,18442,8375,66.35,2.76,0,1,0,0,0.4969,2023-10-26 20:41:48
743,18461,8382,44.25,-3.12,1,1,1,0,0.4602,2023-10-26 22:43:44
744,18475,8398,37.42,3.26,0,0,1,1,0.2967,2023-11-03 05:25:08
745,18518,8414,49.23,0.78,0,0,1,1,0.5207,2023-11-06 09:37:57
746,18523,8425,52.21,0.9,1,1,0,1,0.5893,2023-11-04 13:03:38
747,18526,8442,43.98,-2.23,1,1,1,1,0.5164,2023-10-27 23:02:27
748,18541,8459,72.23,-2.44,0,1,1,1,0.6073,2023-11-08 03:08:20
749,18560,8460,38.95,0.27,1,1,1,1,0.6499,2023-10-30 14:48:54
750,18581,8469,54.13,-2.04,1,1,0,1,0.5212,2023-11-07 06:08:40
751,18610,8484,55.72,0.87,0,1,1,1,0.6289,2023-11-03 05:16:16
752,18643,8489,39.34,0.09,0,1,1,0,0.5689,2023-11-05 01:24:28
753,18646,8507,41.11,-0.98,1,0,1,1,0.5229,2023-11-03 02:36:50
754,18653,8520,57.68,2.72,0,0,1,0,0.4003,2023-10-30 01:09:34
755,18657,8522,87.55,2.2,0,1,0,1,0.6219,2023-11-08 21:29:04
756,18665,8538,92.03,2.95,0,0,1,0,0.6102,2023-11-07 08:44:34
757,18691,8547,69.17,1.71,0,1,1,0,0.5817,2023-11-01 20:20:34
758,18716,8562,48.39,-1.34,0,0,1,1,0.3851,2023-11-04 08:32:01
759,18735,8576,60.83,-3.94,1,1,0,1,0.55,2023-10-30 22:29:11
760,18771,8584,64.75,2.07,1,0,1,1,0.5354,2023-11-07 18:58:53
761,18806,8589,46.06,0.01,1,1,0,1,0.7015,2023-10-31 06:59:33
762,18840,8608,85.26,3.68,0,1,0,1,0.639,2023-11-02 06:03:59
763,18873,8624,59.06,2.36,1,1,1,0,0.578,2023-10-27 03:23:55
764,18879,8633,77.34,1.34,0,1,0,0,0.6062,2023-10-28 20:29:27
765,18898,8651,74.6,1.4,1,1,1,1,0.7425,2023-10-30 10:49:12
766,18905,8665,56.69,-3.59,1,1,1,1,0.5686,2023-10-28 14:08:24
767,18918,8673,69.88,0.63,0,1,1,0,0.6673,2023-11-04 07:37:10
768,18945,8677,39.65,2.52,1,1,1,0,0.4393,2023-11-04 07:51:50
769,18972,8687,62.0,-1.76,0,0,1,1,0.4479,2023-11-01 11:29:52
770,18981,8689,74.24,3.27,1,0,0,1,0.5712,2023-11-04 03:04:08
771,18988,8694,56.08,2.83,0,1,1,0,0.4322,2023-11-06 18:51:56
772,19001,8707,57.08,1.87,1,0,0,1,0.4759,2023-10-30 11:08:50
773,19008,8711,67.6,-2.27,1,1,0,0,0.5548,2023-11-04 13:07:40
774,19018,8730,79.86,-2.53,1,1,1,0,0.6836,2023-10-31 08:47:28
775,19023,8735,38.74,4.52,1,1,0,1,0.4337,2023-11-06 16:39:58
776,19054,8744,38.72,-3.24,1,0,1,0,0.3492,2023-10-28 20:51:13
777,19099,8757,41.15,-3.03,0,1,1,0,0.3599,2023-11-03 15:52:22
778,19110,8774,83.63,4.12,0,0,1,0,0.6026,2023-10-29 08:28:53
779,19131,8793,69.45,0.45,0,1,0,1,0.6671,2023-10-28 15:59:47
780,19175,8795,82.62,-0.39,1,1,1,1,0.8755,2023-11-07 18:42:53
781,19197,8813,80.48,1.16,0,1,1,1,0.7022,2023-11-04 17:25:36
782,19229,8832,45.3,0.08,1,0,0,0,0.5801,2023-10-26 13:36:09
783,19248,8837,75.42,0.11,1,0,1,0,0.7906,2023-11-04 01:12:38
784,19294,8856,78.04,5.07,0,0,1,1,0.5583,2023-10-30 07:56:35
785,19335,8859,48.28,1.08,0,0,1,1,0.4886,2023-11-01 19:30:49
786,19348,8874,46.2,0.79,1,0,0,0,0.4669,2023-11-06 19:44:17
787,19381,8879,66.61,3.74,0,1,1,1,0.584,2023-10-28 08:01:45
788,19416,8891,84.56,1.78,0,0,1,0,0.5409,2023-10-31 02:06:29
789,19463,8892,51.73,-6.16,0,1,0,1,0.4043,2023-11-03 20:59:56
790,19479,8910,46.42,2.45,0,1,1,0,0.4119,2023-11-02 07:46:48
791,19522,8921,60.52,-4.7,0,0,1,1,0.4819,2023-11-02 19:48:22
792,19530,8932,72.88,2.57,1,0,1,0,0.5355,2023-10-30 18:06:17
793,19541,8949,64.15,-0.65,1,1,1,1,0.8169,2023-10-31 13:06:55
794,19590,8958,55.02,0.52,1,1,1,0,0.6696,2023-11-03 08:13:39
795,19625,8968,57.17,1.75,1,0,0,0,0.4632,2023-10-28 22:08:54
796,19648,8983,75.53,3.01,1,1,1,1,0.7107,2023-11-03 20:11:02
797,19693,8994,68.64,-0.39,1,0,0,0,0.6339,2023-11-03 10:51:46
798,19694,9012,78.68,-1.51,1,1,1,0,0.731,2023-11-04 01:28:28
799,19700,9027,62.89,3.47,1,0,1,0,0.4804,2023-11-04 23:00:59
800,19746,9037,83.48,0.38,0,1,1,1,0.8101,2023-10-27 20:55:55
801,19753,9048,39.37,-0.91,0,1,1,0,0.4801,2023-10-30 13:26:53
802,19782,9067,80.7,-3.02,1,1,1,1,0.7253,2023-11-02 12:24:30
803,19787,9070,70.35,-0.8,1,1,1,1,0.753,2023-11-07 09:47:08
804,19818,9079,70.29,0.5,1,1,1,0,0.7871,2023-11-06 23:40:40
805,19838,9097,70.31,-4.87,1,0,1,0,0.5714,2023-10-28 22:43:04
806,19852,9101,77.5,1.34,1,1,1,0,0.682,2023-10-28 17:44:52
807,19894,9111,53.84,2.38,1,1,0,0,0.4381,2023-11-04 19:01:16
808,19902,9118,75.55,3.3,0,0,1,0,0.4761,2023-10-26 19:02:47
809,19949,9124,58.08,-1.08,0,1,0,1,0.5866,2023-10-30 03:26:45
810,19968,9136,68.97,-1.6,0,1,0,1,0.5885,2023-10-29 18:51:47
811,19972,9151,49.65,-5.19,1,1,1,0,0.4932,2023-11-02 23:16:14
812,19995,9160,53.85,3.48,0,1,0,0,0.4288,2023-10-27 22:00:17
813,20031,9169,70.14,0.99,1,0,1,1,0.6947,2023-10-26 12:54:29
814,20057,9180,56.99,-0.44,1,0,0,1,0.6339,2023-11-04 06:17:49
815,20082,9188,85.57,-3.35,1,1,0,1,0.697,2023-11-09 02:05:04
816,20128,9192,55.26,-2.26,0,1,0,1,0.4577,2023-11-08 09:38:18
817,20167,9201,38.1,-1.87,0,1,0,1,0.3454,2023-11-06 23:22:51
818,20169,9207,87.47,3.71,0,1,1,1,0.6642,2023-11-02 23:27:37
819,20211,9226,39.08,4.46,0,1,1,0,0.3632,2023-10-28 08:34:58
820,20215,9234,80.74,0.79,1,1,0,1,0.7834,2023-11-09 02:49:30
821,20234,9236,63.44,0.61,0,0,1,0,0.5721,2023-11-05 15:41:52
822,20238,9254,51.27,1.84,1,1,0,0,0.4496,2023-11-07 17:05:27
823,20263,9269,33.93,-1.1,1,1,1,1,0.5217,2023-10-28 16:49:40
824,20281,9286,58.25,1.19,1,1,1,0,0.6604,2023-11-06 23:15:44
825,20299,9291,59.3,-3.02,0,0,0,0,0.372,2023-11-04 09:30:59
826,20306,9307,36.0,-5.18,1,1,0,0,0.3859,2023-10-26 12:03:53
827,20340,9314,53.81,-2.5,1,1,1,0,0.5133,2023-10-31 19:10:43
828,20355,9321,75.1,-2.13,1,1,1,1,0.6944,2023-11-05 21:19:12
829,20379,9323,60.61,3.07,0,1,1,1,0.4995,2023-10-29 20:43:39
830,20407,9341,51.56,-0.95,0,1,1,1,0.558,2023-10-29 21:52:30
831,20451,9360,35.63,-3.06,1,1,0,0,0.3923,2023-10-29 18:07:05
832,20480,9369,68.85,0.78,0,0,0,1,0.5546,2023-11-01 17:38:18
833,20492,9379,43.02,1.25,1,0,0,1,0.4533,2023-11-01 20:28:59
834,20527,9387,70.74,4.8,0,0,1,1,0.4567,2023-10-26 10:11:27
835,20558,9406,64.01,-4.38,0,1,1,0,0.5005,2023-11-07 08:30:46
836,20583,9418,41.61,1.39,1,0,1,1,0.44,2023-10-27 18:06:12
837,20619,9426,62.51,1.71,1,1,1,1,0.6721,2023-10-28 17:03:03
838,20643,9437,57.62,3.32,0,0,0,0,0.3835,2023-10-29 03:25:18
839,20691,9452,72.11,1.3,1,1,1,1,0.7412,2023-11-04 20:11:22
840,20732,9458,64.65,3.64,1,1,1,0,0.6059,2023-10-30 09:09:20
841,20761,9473,64.99,-4.62,0,1,0,0,0.4543,2023-11-07 16:50:20
842,20806,9492,42.32,0.59,1,1,0,1,0.6097,2023-11-04 20:11:25
843,20813,9505,44.28,1.7,1,1,1,1,0.5549,2023-10-26 23:11:48
844,20855,9518,77.69,2.61,1,1,0,0,0.6071,2023-11-07 09:57:20
845,20859,9537,92.64,1.84,1,1,0,0,0.7371,2023-10-28 21:21:08
846,20879,9551,68.15,-0.42,1,0,1,0,0.7137,2023-10-31 14:38:04
847,20890,9559,54.61,-6.76,0,1,1,1,0.4858,2023-10-28 04:25:50
848,20917,9572,69.03,-3.11,1,1,1,0,0.6077,2023-10-27 10:19:59
849,20935,9579,80.79,3.4,1,1,1,0,0.7008,2023-10-31 21:08:39
850,20968,9595,57.4,2.08,1,0,1,1,0.5018,2023-10-26 19:02:39
851,20974,9596,37.16,0.65,1,1,1,0,0.5676,2023-10-30 20:47:17
852,21019,9609,45.85,-4.38,0,0,1,0,0.3097,2023-11-03 20:20:09
853,21031,9613,75.77,-0.24,1,0,1,1,0.7784,2023-11-02 02:53:20
854,21038,9614,56.82,-4.39,0,1,0,1,0.437,2023-11-02 04:03:28
855,21060,9631,50.54,3.28,1,1,0,1,0.512,2023-10-27 21:24:30
856,21065,9644,62.08,-2.9,1,1,0,0,0.5174,2023-10-31 14:43:15
857,21086,9652,87.18,-0.55,1,1,0,0,0.8019,2023-11-05 12:43:57
858,21090,9654,79.58,4.36,1,1,1,1,0.7347,2023-11-01 01:21:49
859,21113,9666,46.21,-1.43,0,1,1,0,0.4505,2023-11-01 03:17:23
860,21140,9675,49.7,0.73,1,1,1,1,0.68,2023-10-26 16:35:16
861,21145,9686,51.44,-0.19,0,0,0,1,0.5417,2023-11-04 16:55:16
862,21163,9698,58.0,-0.23,1,1,0,1,0.7115,2023-10-31 18:17:34
863,21186,9700,73.49,5.16,1,0,1,1,0.6141,2023-10-30 05:50:50
864,21231,9711,64.71,0.73,1,1,1,1,0.7122,2023-10-26 10:56:07
865,21275,9726,43.45,-3.04,0,1,1,1,0.4199,2023-10-28 13:13:54
866,21289,9734,88.93,0.18,1,0,1,1,0.918,2023-11-06 15:34:26
867,21307,9736,75.24,-3.15,1,1,0,1,0.6253,2023-10-29 16:24:05
868,21352,9750,75.75,1.6,1,1,1,0,0.6961,2023-11-03 09:11:59
869,21389,9754,54.56,-5.88,1,0,1,0,0.4908,2023-11-04 02:18:50
870,21433,9773,86.25,-2.52,1,1,1,0,0.7175,2023-11-05 05:43:37
871,21478,9775,61.41,-1.17,1,1,1,1,0.6897,2023-11-07 01:14:54
872,21501,9793,75.79,-3.74,0,1,0,1,0.5645,2023-10-28 00:34:35
873,21520,9798,81.35,-0.64,1,1,1,0,0.8427,2023-11-07 12:33:42
874,21554,9799,61.2,-3.12,0,1,1,1,0.5439,2023-11-01 01:35:39
875,21562,9811,66.16,-2.8,0,1,1,1,0.5419,2023-10-26 16:59:16
876,21596,9823,55.66,-2.06,1,1,1,1,0.6109,2023-10-28 18:21:24
877,21644,9827,56.7,-1.96,0,1,1,0,0.4784,2023-10-26 21:33:11
878,21655,9840,48.65,0.12,1,0,1,0,0.6379,2023-11-03 23:39:22
879,21663,9853,66.75,-3.69,1,0,1,1,0.6066,2023-11-02 01:21:55
880,21699,9856,63.07,0.45,1,0,1,1,0.7109,2023-11-01 13:27:37
881,21702,9860,59.6,-1.34,1,0,1,0,0.5848,2023-10-28 18:22:34
882,21724,9861,37.73,0.67,1,1,1,0,0.5257,2023-10-31 03:06:39
883,21730,9877,87.84,1.83,0,0,1,0,0.5796,2023-11-03 11:39:24
884,21759,9896,62.08,-0.21,0,1,1,1,0.7101,2023-11-08 18:02:27
885,21779,9912,37.26,-9.24,0,1,1,0,0.3451,2023-11-01 15:29:49
886,21787,9926,73.72,-1.07,1,1,1,1,0.7493,2023-11-07 12:07:16
887,21834,9930,56.73,-3.92,1,1,1,1,0.5756,2023-10-26 12:12:21
888,21844,9946,68.89,-2.55,0,1,1,1,0.5412,2023-11-04 01:08:33
889,21889,9953,56.5,2.32,1,1,0,1,0.5161,2023-10-29 13:24:12
890,21914,9955,36.58,0.58,1,1,0,1,0.5539,2023-10-30 09:05:25
891,21927,9972,70.41,-2.67,0,0,1,1,0.5114,2023-11-05 15:40:41
892,21953,9980,74.47,1.39,1,0,1,1,0.6939,2023-11-04 13:16:01
893,21988,9993,52.59,-2.93,1,1,0,1,0.5096,2023-11-01 06:40:44
894,22030,9994,82.06,-5.21,0,0,1,0,0.5558,2023-11-02 11:19:27
895,22034,9996,49.93,-1.16,1,1,0,1,0.5897,2023-11-02 16:14:53
896,22038,10014,67.31,3.65,1,1,1,1,0.6707,2023-10-30 20:28:23
897,22052,10020,52.15,-0.09,1,1,1,1,0.7268,2023-11-06 01:03:43
898,22077,10025,68.99,4.51,0,1,1,0,0.5343,2023-11-03 12:14:03
899,22090,10029,71.93,-0.41,0,1,0,1,0.6962,2023-11-07 13:28:00
900,22124,10041,62.43,2.51,1,1,1,1,0.6085,2023-11-02 11:19:58
901,22137,10042,54.99,-4.77,0,1,1,1,0.5053,2023-11-02 13:44:54
902,22152,10051,69.05,0.36,0,1,1,1,0.7662,2023-10-30 03:40:48
903,22182,10052,65.52,3.01,1,1,1,1,0.6144,2023-11-07 04:21:35
904,22192,10063,67.49,3.65,1,1,1,1,0.6267,2023-11-06 18:10:36
905,22196,10079,44.82,2.51,0,0,0,1,0.2686,2023-10-31 03:41:02
906,22230,10085,57.84,1.69,1,1,0,0,0.4937,2023-11-08 13:19:14
907,22263,10086,54.01,-3.15,1,1,0,1,0.5316,2023-11-01 09:39:04
908,22297,10090,75.65,-2.26,0,0,0,1,0.4875,2023-11-07 23:35:24
909,22317,10100,71.61,-2.1,0,1,1,0,0.5634,2023-10-29 22:31:07
910,22326,10103,63.38,-6.79,1,1,0,0,0.5443,2023-10-29 15:46:21
911,22366,10118,85.18,-0.98,0,0,1,1,0.7134,2023-11-01 23:16:14
912,22394,10134,63.87,-4.13,1,0,0,1,0.4984,2023-11-06 00:24:58
913,22423,10139,45.59,2.45,1,1,0,1,0.4729,2023-10-30 06:40:22
914,22461,10152,57.43,-1.94,0,1,1,0,0.4938,2023-10-28 17:29:31
915,22479,10162,70.9,2.71,0,0,1,0,0.4762,2023-11-06 22:47:19
916,22485,10165,46.85,-1.31,1,1,1,1,0.5682,2023-11-07 19:55:29
917,22514,10177,65.05,-4.95,1,1,1,1,0.6214,2023-10-30 23:18:06
918,22516,10194,79.72,1.57,1,1,0,1,0.7437,2023-11-03 00:47:55
919,22539,10208,54.72,0.7,1,1,1,1,0.7281,2023-11-01 13:55:07
920,22549,10218,86.35,4.35,1,1,1,0,0.7198,2023-11-07 00:07:29
921,22588,10235,50.53,2.8,1,1,1,0,0.5126,2023-11-07 00:34:25
922,22602,10254,57.55,-0.05,0,1,0,0,0.5799,2023-11-08 18:24:35
923,22609,10268,78.21,-2.13,0,1,1,0,0.5764,2023-11-01 11:23:44
924,22618,10277,46.1,2.98,1,1,0,1,0.4873,2023-11-07 11:00:40
925,22665,10281,35.97,1.8,1,1,1,1,0.5122,2023-11-06 17:14:42
926,22714,10295,63.76,2.55,1,1,1,0,0.5956,2023-10-27 15:57:22
927,22746,10306,57.38,2.18,1,0,0,1,0.4658,2023-11-08 11:23:35
928,22782,10317,83.1,2.26,0,1,1,0,0.6141,2023-11-05 06:24:27
929,22805,10333,41.25,-1.15,1,1,0,0,0.4904,2023-11-03 07:23:29
930,22818,10336,64.18,-0.99,1,0,0,1,0.5952,2023-10-30 18:45:46
931,22858,10351,56.31,-1.79,0,0,1,0,0.4313,2023-11-02 07:35:50
932,22887,10366,61.45,-2.5,1,1,1,1,0.5982,2023-11-01 02:06:05
933,22913,10374,64.46,-2.79,1,1,0,1,0.6075,2023-11-09 04:41:18
934,22949,10380,80.57,3.27,1,1,1,1,0.7245,2023-10-29 22:03:35
935,22991,10384,75.02,-0.09,1,1,1,1,0.891,2023-11-08 01:00:53
936,23029,10387,84.5,-0.68,1,1,1,1,0.8697,2023-11-04 10:36:00
937,23036,10398,54.72,3.27,1,1,1,1,0.5496,2023-10-31 17:05:02
938,23053,10406,68.82,-2.19,1,1,1,0,0.6265,2023-11-04 13:10:29
939,23060,10424,57.72,1.49,1,1,1,0,0.6162,2023-10-29 00:32:01
940,23066,10438,57.97,1.73,1,1,0,1,0.5718,2023-11-01 23:36:32
941,23082,10457,45.99,2.11,0,0,1,1,0.3591,2023-10-29 01:05:47
942,23104,10465,72.27,-0.33,1,1,0,0,0.7485,2023-10-30 08:23:10
943,23106,10479,53.62,-2.58,1,1,0,1,0.5535,2023-10-31 14:56:25
944,23118,10490,69.02,-1.26,1,1,1,0,0.6907,2023-11-04 21:36:20
945,23155,10497,34.29,-0.05,1,0,1,0,0.5258,2023-11-02 04:25:52
946,23186,10507,35.35,-0.71,0,1,0,1,0.4398,2023-10-27 21:30:24
947,23235,10517,56.36,0.7,1,0,1,0,0.6138,2023-11-03 14:54:47
948,23242,10519,66.48,1.42,1,0,1,0,0.5844,2023-10-29 00:15:29
949,23247,10537,82.88,3.39,1,0,1,1,0.6429,2023-10-30 03:14:03
950,23295,10553,49.73,-0.63,0,1,0,1,0.5378,2023-11-07 09:36:25
951,23309,10557,80.19,-1.23,0,0,1,1,0.6138,2023-11-04 20:53:46
952,23326,10558,57.88,-0.24,1,1,1,1,0.7979,2023-11-09 04:39:50
953,23342,10563,70.41,-0.56,1,1,1,1,0.8124,2023-11-02 21:32:56
954,23360,10576,70.36,-2.34,0,1,0,0,0.5016,2023-11-08 05:58:05
955,23367,10592,63.84,-3.49,1,0,1,1,0.5719,2023-11-05 07:09:26
956,23405,10594,42.98,5.7,0,1,1,1,0.404,2023-11-07 13:30:54
957,23412,10608,67.39,-2.0,1,1,0,1,0.5844,2023-11-07 02:47:44
958,23423,10618,68.59,-2.24,0,1,1,1,0.5573,2023-10-28 06:22:44
959,23449,10631,80.41,-0.47,1,1,1,1,0.8872,2023-10-29 11:35:26
960,23458,10638,42.74,2.36,0,0,1,0,0.2926,2023-11-06 10:56:25
961,23500,10650,85.58,1.99,1,1,0,1,0.7315,2023-11-03 06:58:57
962,23521,10665,77.26,-3.79,1,1,0,0,0.6235,2023-10-26 08:22:59
963,23561,10666,76.51,-2.17,0,0,1,0,0.5048,2023-11-03 11:10:09
964,23608,10683,53.96,-4.27,0,0,1,0,0.3539,2023-11-02 22:49:57
965,23632,10691,69.24,-3.73,1,1,0,1,0.5996,2023-11-05 14:25:59
966,23675,10704,81.71,3.7,0,1,1,1,0.6523,2023-11-02 11:12:03
967,23714,10712,70.8,0.93,0,1,1,1,0.6871,2023-11-08 22:05:25
968,23740,10719,61.02,-0.59,1,1,1,1,0.7115,2023-11-02 00:07:49
969,23757,10723,59.61,1.21,0,1,0,0,0.4897,2023-11-09 02:47:46
970,23797,10741,74.85,1.43,0,1,0,0,0.5551,2023-10-30 17:52:28
971,23834,10742,49.19,-2.01,1,1,1,0,0.4805,2023-10-30 00:27:37
972,23837,10744,54.8,2.49,0,1,0,0,0.3934,2023-10-29 04:00:26
973,23870,10763,62.18,-2.18,0,1,1,1,0.564,2023-11-08 12:14:18
974,23877,10781,57.22,-0.9,1,0,1,1,0.6271,2023-10-29 22:14:55
975,23891,10796,59.52,-5.13,1,1,1,0,0.5335,2023-11-07 16:20:02
976,23934,10797,75.7,-1.68,1,1,0,0,0.6495,2023-11-04 19:34:05
977,23946,10814,78.78,-2.88,0,1,1,0,0.5927,2023-11-07 08:05:40
978,23982,10821,49.65,2.35,1,1,1,0,0.5131,2023-11-06 19:47:35
979,24022,10827,47.26,-4.27,1,1,1,0,0.4773,2023-10-27 11:45:19
980,24045,10838,36.46,2.58,0,0,1,1,0.2806,2023-11-06 21:59:43
981,24087,10852,56.42,-1.9,1,1,0,0,0.4925,2023-10-28 06:46:33
982,24088,10869,51.19,1.88,0,1,1,1,0.4818,2023-11-05 07:51:38
983,24096,10875,73.16,-0.43,1,0,0,1,0.6813,2023-11-04 20:47:02
984,24127,10893,64.97,-3.87,0,1,1,1,0.5763,2023-11-04 01:05:44
